"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","22.2% ","suppressed","suppressed","20.1% ","29.2% ","18.5% ","18.5% ","24.2% ","3.09% ","suppressed","suppressed","2.93% ","7.67% ","2.99% ","4.28% ","4.07% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","22.9% ","suppressed","0% ","suppressed","32.8% ","21.4% ","suppressed","23.4% ","2.09% ","suppressed","0% ","suppressed","6.92% ","1.65% ","suppressed","2.16% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","16,743 ","suppressed","17,005 ","14,704 ","16,520 ","17,062 ","16,341 ","16,796 ","413.53 ","suppressed","1395.47 ","882.88 ","1698.13 ","368.36 ","872.22 ","451.65 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","15,874 ","suppressed","18,041 ","14,519 ","12,419 ","19,183 ","16,210 ","15,682 ","1010.36 ","suppressed","1660.99 ","1038.14 ","2397.50 ","1537.24 ","1083.89 ","1451.70 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","17,009 ","suppressed","15,549 ","suppressed","18,445 ","16,842 ","16,712 ","17,021 ","408.31 ","suppressed","1304.77 ","suppressed","1408.73 ","373.49 ","1426.02 ","419.82 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,236 ","suppressed","7,437 ","4,392 ","3,741 ","4,092 ","5,877 ","4,023 ","295.28 ","suppressed","1343.75 ","957.13 ","785.54 ","293.18 ","805.11 ","287.52 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,203 ","suppressed","suppressed","3,738 ","5,065 ","6,017 ","5,526 ","5,018 ","738.70 ","suppressed","suppressed","1083.31 ","1118.33 ","1175.85 ","1065.02 ","972.87 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,941 ","suppressed","suppressed","suppressed","3,119 ","3,892 ","6,878 ","3,821 ","274.62 ","suppressed","suppressed","suppressed","904.85 ","252.20 ","577.55 ","263.57 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","25.3% ","suppressed","43.7% ","29.9% ","22.6% ","24.0% ","36.0% ","24.0% ","1.87% ","suppressed","5.68% ","6.00% ","5.37% ","1.77% ","4.20% ","1.82% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","32.8% ","suppressed","suppressed","25.7% ","40.8% ","31.4% ","34.1% ","32.0% ","3.58% ","suppressed","suppressed","6.75% ","4.34% ","4.46% ","5.43% ","4.65% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","23.2% ","suppressed","48.2% ","suppressed","16.9% ","23.1% ","suppressed","22.5% ","1.83% ","suppressed","2.70% ","suppressed","4.94% ","1.70% ","suppressed","1.75% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.5% ","suppressed","18.5% ","22.0% ","15.7% ","19.3% ","18.2% ","18.5% ","0.80% ","suppressed","3.12% ","2.88% ","2.25% ","0.86% ","2.37% ","0.85% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.2%*","suppressed","suppressed","26.9%*","4.1%*","0.1%*","10.7%*","3.3%*","2.14%*","suppressed","suppressed","14.72%*","2.06%*","0.05%*","4.83%*","2.28%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","76.6% ","suppressed","suppressed","24.9%*","68.1% ","90.6% ","26.0%*","83.2% ","5.21% ","suppressed","suppressed","12.64%*","12.55% ","3.59% ","12.48%*","4.63% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.3% ","suppressed","suppressed","20.7% ","12.6% ","19.0% ","17.1% ","15.8% ","1.68% ","suppressed","suppressed","3.02% ","3.59% ","1.82% ","2.83% ","2.07% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.3% ","suppressed","28.6% ","suppressed","17.8% ","19.3% ","suppressed","19.2% ","0.93% ","suppressed","1.97% ","suppressed","2.76% ","0.93% ","suppressed","0.95% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","95.9% ","suppressed","68.4% ","96.6% ","98.1% ","97.5% ","81.9% ","97.8% ","1.36% ","suppressed","18.20% ","3.48% ","1.34% ","1.16% ","8.18% ","0.87% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,102 ","suppressed","3,190 ","3,858 ","2,331 ","1,695 ","3,455 ","1,939 ","243.50 ","suppressed","210.82 ","508.77 ","462.77 ","236.59 ","356.87 ","241.56 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,921 ","suppressed","7,797 ","6,978 ","3,014 ","3,720 ","6,206 ","3,725 ","508.23 ","suppressed","631.01 ","1431.67 ","701.72 ","612.78 ","763.13 ","518.49 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","52.3% ","suppressed","51.4%*","43.7% ","45.5% ","55.7% ","50.9% ","52.4% ","7.49% ","suppressed","16.25%*","11.28% ","12.64% ","10.02% ","8.84% ","8.37% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","suppressed","38 ","27 ","27 ","28 ","31 ","27 ","1.07 ","suppressed","2.58 ","1.55 ","0.91 ","1.41 ","2.01 ","1.08 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.3% ","20.8% ","suppressed","33.3% ","18.9% ","20.3% ","30.7% ","20.1% ","1.54% ","1.01% ","suppressed","4.56% ","4.22% ","1.03% ","4.20% ","1.49% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","43.9% ","suppressed","49.1%*","30.0%*","53.2% ","42.7% ","41.1% ","44.3% ","8.26% ","suppressed","16.21%*","10.13%*","13.02% ","11.70% ","9.68% ","9.32% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.6% ","94.0% ","88.6% ","76.5% ","97.6% ","96.7% ","88.5% ","95.5% ","1.86% ","4.94% ","8.12% ","12.85% ","1.42% ","1.62% ","4.75% ","1.98% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","88.2% ","suppressed","87.3% ","60.7% ","87.8% ","92.5% ","78.2% ","89.1% ","4.21% ","suppressed","13.17% ","17.54% ","10.30% ","3.39% ","9.43% ","4.50% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,762 ","suppressed","6,115 ","5,310 ","5,230 ","4,434 ","5,767 ","4,623 ","228.86 ","suppressed","271.21 ","488.52 ","825.32 ","201.98 ","346.68 ","239.39 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,685 ","suppressed","12,859 ","9,902 ","8,348 ","8,473 ","11,470 ","8,459 ","663.09 ","suppressed","414.88 ","1140.42 ","2059.96 ","308.90 ","950.44 ","682.79 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","54.1% ","suppressed","suppressed","75.0% ","65.7% ","46.7% ","66.8% ","52.1% ","8.84% ","suppressed","suppressed","10.10% ","14.44% ","11.44% ","10.58% ","9.74% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","56.8% ","0% ","suppressed","32.7%*","49.0% ","70.4% ","31.7%*","61.7% ","5.75% ","0% ","suppressed","14.12%*","9.10% ","7.71% ","13.27%*","6.27% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","22.1%*","suppressed","suppressed","0% ","2.8%*","30.7%*","13.0%*","23.4%*","11.08%*","suppressed","suppressed","0% ","2.04%*","15.11%*","9.14%*","12.46%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.1%*","0% ","1.7%*","5.1%*","0.1%*","0.8%*","suppressed","0.6%*","0.66%*","0% ","1.86%*","4.52%*","0.10%*","0.78%*","suppressed","0.57%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","19.9% ","suppressed","suppressed","19.9%*","24.5%*","19.2%*","16.2%*","20.4% ","4.90% ","suppressed","suppressed","9.50%*","15.34%*","5.91%*","6.69%*","5.58% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.9%*","0% ","0% ","0% ","6.9%*","2.6%*","0% ","3.4%*","1.31%*","0% ","0% ","0% ","5.42%*","1.23%*","0% ","1.53%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.7% ","0% ","suppressed","24.5%*","32.2% ","32.9% ","21.2%*","32.2% ","5.83% ","0% ","suppressed","11.13%*","8.98% ","8.75% ","9.64%*","6.73% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","23.3% ","suppressed","suppressed","50.5% ","33.5% ","13.8%*","45.6% ","20.0% ","4.99% ","suppressed","suppressed","12.52% ","9.76% ","5.00%*","11.14% ","5.05% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","49.8% ","suppressed","81.5% ","68.8% ","40.1%*","50.0% ","61.9% ","48.6% ","8.87% ","suppressed","14.74% ","12.58% ","16.15%*","11.98% ","13.03% ","9.45% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","49.9% ","suppressed","suppressed","suppressed","39.2%*","63.3% ","suppressed","54.1% ","7.97% ","suppressed","suppressed","suppressed","18.50%*","10.04% ","suppressed","8.96% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","18.5%*","suppressed","0% ","0% ","2.3%*","29.7%*","suppressed","19.9%*","10.19%*","suppressed","0% ","0% ","1.56%*","14.62%*","suppressed","10.96%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","suppressed","suppressed","suppressed","suppressed","7.4%*","2.4%*","9.0%*","suppressed","suppressed","suppressed","suppressed","suppressed","7.45%*","2.32%*","6.43%*","suppressed"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","22.3%*","suppressed","suppressed","25.4%*","41.0%*","14.0% ","24.0%*","22.2%*","7.30%*","suppressed","suppressed","11.79%*","18.89%*","3.75% ","10.91%*","7.91%*"
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.2%*","suppressed","0% ","suppressed","9.2%*","3.9%*","2.3%*","5.4%*","1.97%*","suppressed","0% ","suppressed","5.97%*","1.70%*","2.40%*","2.16%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","24.9% ","suppressed","2.1%*","19.1%*","15.7%*","31.6% ","9.1%*","26.3% ","5.15% ","suppressed","2.28%*","10.59%*","7.40%*","8.29% ","8.01%*","5.77% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","24.9% ","suppressed","79.4% ","49.7%*","24.4%*","18.3%*","52.9% ","22.3%*","6.65% ","suppressed","15.83% ","15.51%*","14.64%*","7.25%*","14.52% ","6.92%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","35.8% ","suppressed","58.7% ","51.1% ","46.4% ","28.0% ","62.2% ","32.3% ","6.47% ","suppressed","16.74% ","12.71% ","12.76% ","7.84% ","9.24% ","6.76% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","51 ","suppressed","67 ","56 ","45 ","50 ","61 ","48 ","2.13 ","suppressed","6.34 ","7.13 ","3.97 ","2.53 ","4.90 ","2.24 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.3% ","20.6% ","suppressed","37.7% ","19.1% ","20.4% ","32.3% ","20.4% ","1.17% ","0.74% ","suppressed","4.89% ","4.33% ","0.63% ","4.58% ","1.07% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","61.0% ","suppressed","41.8%*","30.4%*","52.9% ","69.7% ","40.2% ","63.7% ","5.91% ","suppressed","16.71%*","10.67%*","13.07% ","6.51% ","9.88% ","6.24% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.2%*","suppressed","0.3%*","0.5%*","0.9%*","2.7%*","2.5%*","2.1%*","1.10%*","suppressed","0.33%*","0.51%*","0.56%*","1.70%*","1.98%*","1.21%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","8.6% ","suppressed","7.3%*","32.3%*","15.5%*","2.2%*","15.1%*","7.8%*","2.51% ","suppressed","7.46%*","13.73%*","6.80%*","0.99%*","5.35%*","2.68%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","161 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","29.34 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","619 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","637 ","145.53 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","179.52 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.8% ","21.5% ","29.7% ","22.1% ","21.7% ","19.8% ","25.0% ","20.3% ","0.83% ","1.47% ","4.68% ","2.44% ","3.36% ","0.47% ","2.77% ","0.83% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","86.5% ","suppressed","91.4% ","44.9% ","91.7% ","90.7% ","72.2% ","88.4% ","2.72% ","suppressed","7.66% ","12.23% ","3.96% ","2.24% ","9.47% ","2.67% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","7.3% ","suppressed","7.3%*","2.2%*","12.3%*","6.3%*","5.9%*","7.5%*","2.14% ","suppressed","7.46%*","1.49%*","6.72%*","2.40%*","3.55%*","2.40%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","180 ","suppressed","suppressed","suppressed","suppressed","145 ","suppressed","168 ","22.12 ","suppressed","suppressed","suppressed","suppressed","14.06 ","suppressed","19.20 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","51.9% ","suppressed","62.3% ","71.3% ","56.5% ","46.2% ","63.5% ","50.4% ","8.32% ","suppressed","17.42% ","10.71% ","14.63% ","10.95% ","9.64% ","9.10% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","65.8% ","suppressed","85.2% ","49.0% ","76.3% ","62.9% ","60.7% ","66.5% ","9.40% ","suppressed","7.57% ","11.74% ","11.11% ","13.57% ","8.26% ","10.69% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","90.5% ","suppressed","87.4% ","93.1% ","97.3% ","87.8% ","87.7% ","90.8% ","2.60% ","suppressed","6.48% ","5.86% ","1.76% ","3.99% ","5.63% ","2.82% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,298 ","suppressed","6,901 ","suppressed","4,391 ","4,998 ","7,278 ","5,003 ","471.69 ","suppressed","1062.97 ","suppressed","1225.47 ","478.72 ","864.55 ","505.17 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","10,069 ","suppressed","suppressed","suppressed","11,059*","9,080 ","9,838 ","10,093 ","1303.48 ","suppressed","suppressed","suppressed","4986.84*","1006.83 ","1542.23 ","1430.90 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,976 ","suppressed","suppressed","18,073 ","8,168*","9,765 ","16,615 ","9,606 ","1550.84 ","suppressed","suppressed","3088.62 ","3248.68*","756.41 ","2602.89 ","1599.34 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","505 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","505 ","4.31 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","4.65 "
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","362 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","79.21 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.6% ","53.2% ","53.1% ","57.4% ","33.6% ","45.1% ","50.9% ","42.7% ","3.07% ","4.51% ","6.42% ","6.66% ","7.64% ","2.23% ","4.38% ","3.31% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,441 ","12,056 ","suppressed","18,852 ","11,053 ","9,359 ","14,571 ","9,879 ","728.18 ","1007.41 ","suppressed","3601.10 ","2773.60 ","450.92 ","1669.87 ","745.29 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,623 ","suppressed","suppressed","suppressed","13,678 ","17,559 ","27,625 ","16,743 ","1384.67 ","suppressed","suppressed","suppressed","3728.44 ","1028.17 ","3160.64 ","1392.49 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,433 ","suppressed","suppressed","suppressed","18,367*","17,606 ","suppressed","18,038 ","3322.25 ","suppressed","suppressed","suppressed","8209.06*","877.17 ","suppressed","3401.85 "

