"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.4","Percent of employees enrolled in a health insurance plan that have family coverage","23.5% ","suppressed","suppressed","10.0% ","20.7% ","27.6% ","14.9% ","24.6% ","1.71% ","suppressed","suppressed","2.78% ","4.19% ","2.11% ","3.52% ","1.84% "
"II.D.4.a","Percent of employees enrolled in a health insurance plan that have family coverage that required no employee contribution","6.8%*","suppressed","0% ","0% ","36.7%*","0.3%*","15.0%*","6.1%*","4.50%*","suppressed","0% ","0% ","20.66%*","0.35%*","13.19%*","4.73%*"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","67.2% ","suppressed","suppressed","23.6%*","54.4%*","75.0% ","17.3%*","71.1% ","8.26% ","suppressed","suppressed","12.31%*","16.96%*","10.62% ","8.92%*","8.95% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","21.2% ","suppressed","suppressed","9.9%*","20.7% ","32.8% ","13.6% ","24.2% ","3.70% ","suppressed","suppressed","3.05%*","4.28% ","5.68% ","3.77% ","4.52% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","24.8% ","suppressed","suppressed","suppressed","20.6%*","26.2% ","suppressed","24.8% ","2.07% ","suppressed","suppressed","suppressed","6.89%*","2.20% ","suppressed","2.10% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","15,958 ","8,684 ","suppressed","15,594 ","15,798 ","16,648 ","12,131 ","16,396 ","459.10 ","853.17 ","suppressed","1604.30 ","1118.02 ","498.43 ","1614.41 ","439.17 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","14,784 ","8,684 ","suppressed","16,613 ","14,295 ","17,152 ","12,131 ","16,024 ","978.76 ","853.17 ","suppressed","1417.06 ","1996.97 ","950.52 ","1625.80 ","944.75 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","16,511 ","suppressed","suppressed","suppressed","17,106 ","16,557 ","suppressed","16,516 ","496.61 ","suppressed","suppressed","suppressed","609.24 ","554.82 ","suppressed","497.37 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,973 ","suppressed","suppressed","7,405 ","4,230*","5,031 ","4,148 ","5,068 ","316.10 ","suppressed","suppressed","763.86 ","1287.47*","281.42 ","709.99 ","344.24 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,242 ","suppressed","suppressed","7,606 ","4,984 ","5,162 ","4,135 ","5,760 ","520.73 ","suppressed","suppressed","812.29 ","1325.66 ","640.32 ","715.26 ","668.57 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,847 ","suppressed","suppressed","suppressed","suppressed","5,008 ","suppressed","4,846 ","388.07 ","suppressed","suppressed","suppressed","suppressed","309.28 ","suppressed","388.44 "
